trade_no,lifecycle,trigger,direction,trigger_time_utc,entry_time_utc,entry_price,zone_top,zone_bottom,swing_price,atr14,buffer,stop_loss,stop_distance_usd,tp1,tp2,outcome,result_r,exit_time_utc,duration_hours
246,MAX_4_M15_CANDLES,IFVG,BUY,2026-01-29 14:15:00,2026-01-29 14:30:00,5543.205000,5527.045000,5525.665000,5470.545000,22.741434,2.274143,5468.270857,74.934143,5618.139143,5693.073287,SL,-1.000000,2026-01-29 15:00:00,0.500000
247,MAX_4_M15_CANDLES,FVG,SELL,2026-01-29 14:30:00,2026-01-29 14:45:00,5516.795000,5543.515000,5542.745000,5542.835000,24.254118,2.425412,5545.940412,29.145412,5487.649588,5458.504176,TP2,2.000000,2026-01-29 15:00:00,0.250000
248,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-29 15:30:00,2026-01-29 15:45:00,5121.015000,5204.225000,5196.035000,5549.335000,57.841182,5.784118,5555.119118,434.104118,4686.910882,4252.806764,TIME_EXIT_BEFORE_TP1,-0.347682,2026-01-29 16:30:00,0.750000
249,MAX_4_M15_CANDLES,FVG,BUY,2026-01-29 15:45:00,2026-01-29 16:00:00,5181.825000,5131.815000,5099.875000,5499.625000,60.461098,6.046110,5093.828890,87.996110,5269.821110,5357.817220,TIME_EXIT_AFTER_TP1,0.931178,2026-01-29 16:45:00,0.750000
250,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-29 16:30:00,2026-01-29 16:45:00,5272.198000,5304.205000,5301.575000,5549.335000,63.671287,6.367129,5555.702129,283.504129,4988.693871,4705.189743,TIME_EXIT_BEFORE_TP1,-0.337621,2026-01-29 17:30:00,0.750000
251,MAX_4_M15_CANDLES,FVG,BUY,2026-01-29 18:00:00,2026-01-29 18:15:00,5354.635000,5335.365000,5298.675000,5098.765000,57.616818,5.761682,5093.003318,261.631682,5616.266682,5877.898364,TIME_EXIT_BEFORE_TP1,-0.184840,2026-01-29 19:00:00,0.750000
252,MAX_4_M15_CANDLES,FVG,BUY,2026-01-29 20:15:00,2026-01-29 20:30:00,5318.435000,5294.435000,5277.195000,5098.765000,46.194400,4.619440,5094.145560,224.289440,5542.724440,5767.013880,TIME_EXIT_BEFORE_TP1,0.412191,2026-01-29 21:15:00,0.750000
253,MAX_4_M15_CANDLES,IFVG,BUY,2026-01-29 20:45:00,2026-01-29 21:00:00,5393.595000,5365.525000,5257.015000,5098.765000,46.869253,4.686925,5094.078075,299.516925,5693.111925,5992.628851,TIME_EXIT_BEFORE_TP1,-0.049346,2026-01-29 21:45:00,0.750000
254,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-29 21:30:00,2026-01-29 21:45:00,5382.895000,5417.098000,5389.585000,5375.255000,43.913984,4.391398,5421.489398,38.594398,5344.300602,5305.706203,SL,-1.000000,2026-01-29 23:00:00,1.250000
255,MAX_4_M15_CANDLES,FVG,BUY,2026-01-29 23:00:00,2026-01-29 23:15:00,5421.265000,5382.275000,5357.805000,5282.335000,44.835522,4.483552,5277.851448,143.413552,5564.678552,5708.092104,TIME_EXIT_BEFORE_TP1,0.163374,2026-01-30 00:00:00,0.750000
256,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-29 23:15:00,2026-01-29 23:30:00,5416.255000,5471.765000,5418.945000,5375.255000,44.534199,4.453420,5476.218420,59.963420,5356.291580,5296.328160,TIME_EXIT_BEFORE_TP1,-0.166768,2026-01-30 00:15:00,0.750000
257,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-30 00:30:00,2026-01-30 00:45:00,5411.075000,5428.045000,5427.415000,5375.255000,39.117483,3.911748,5431.956748,20.881748,5390.193252,5369.311503,TP2,2.000000,2026-01-30 01:00:00,0.250000
258,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-30 01:30:00,2026-01-30 01:45:00,5348.845000,5382.275000,5357.805000,5450.745000,43.416138,4.341614,5455.086614,106.241614,5242.603386,5136.361772,TP2,2.000000,2026-01-30 02:15:00,0.500000
259,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-30 03:00:00,2026-01-30 03:15:00,5179.845000,5234.778000,5210.385000,5450.745000,55.936945,5.593694,5456.338694,276.493694,4903.351306,4626.857611,TIME_EXIT_BEFORE_TP1,-0.123728,2026-01-30 04:00:00,0.750000
260,MAX_4_M15_CANDLES,FVG,BUY,2026-01-30 05:30:00,2026-01-30 05:45:00,5231.065000,5222.975000,5216.495000,5150.235000,42.472528,4.247253,5145.987747,85.077253,5316.142253,5401.219506,TIME_EXIT_BEFORE_TP1,-0.867329,2026-01-30 06:30:00,0.750000
261,MAX_4_M15_CANDLES,IFVG,BUY,2026-01-30 08:45:00,2026-01-30 09:00:00,5116.535000,5093.455000,5091.745000,5150.235000,45.280963,4.528096,5087.216904,29.318096,5145.853096,5175.171193,SL,-1.000000,2026-01-30 09:00:00,0.000000
262,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-30 09:00:00,2026-01-30 09:15:00,5027.415000,5131.815000,5099.875000,5240.865000,50.519466,5.051947,5245.916947,218.501947,4808.913053,4590.411107,TIME_EXIT_BEFORE_TP1,-0.047519,2026-01-30 10:00:00,0.750000
263,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-30 09:30:00,2026-01-30 09:45:00,4974.878000,5062.635000,5035.415000,5240.865000,53.489376,5.348938,5246.213938,271.335938,4703.542062,4432.206125,TIME_EXIT_BEFORE_TP1,-0.376460,2026-01-30 10:30:00,0.750000
264,MAX_4_M15_CANDLES,FVG,BUY,2026-01-30 09:45:00,2026-01-30 10:00:00,5012.345000,4973.475000,4969.595000,5150.235000,55.968706,5.596871,4963.998129,48.346871,5060.691871,5109.038741,TP2,2.000000,2026-01-30 10:45:00,0.750000
265,MAX_4_M15_CANDLES,IFVG,BUY,2026-01-30 11:00:00,2026-01-30 11:15:00,5120.125000,5090.655000,5068.908000,4940.895000,52.046566,5.204657,4935.690343,184.434657,5304.559657,5488.994313,TIME_EXIT_BEFORE_TP1,0.045328,2026-01-30 12:00:00,0.750000
266,MAX_4_M15_CANDLES,FVG,BUY,2026-01-30 13:00:00,2026-01-30 13:15:00,5074.525000,5054.165000,5051.648000,4940.895000,46.040047,4.604005,4936.290995,138.234005,5212.759005,5350.993009,TIME_EXIT_BEFORE_TP1,-0.163853,2026-01-30 14:00:00,0.750000
267,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-30 15:00:00,2026-01-30 15:15:00,5026.925000,5040.285000,5037.148000,5145.445000,51.510003,5.151000,5150.596000,123.671000,4903.254000,4779.582999,TIME_EXIT_BEFORE_TP1,-0.023231,2026-01-30 16:00:00,0.750000
268,MAX_4_M15_CANDLES,FVG,BUY,2026-01-30 17:15:00,2026-01-30 17:30:00,4925.198000,4901.115000,4899.395000,4979.725000,51.461485,5.146148,4894.248852,30.949148,4956.147148,4987.096297,SL,-1.000000,2026-01-30 17:30:00,0.000000
269,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-30 17:45:00,2026-01-30 18:00:00,4848.798000,4867.915000,4865.635000,5112.258000,55.966668,5.596667,5117.854667,269.056667,4579.741333,4310.684666,TIME_EXIT_BEFORE_TP1,-0.106669,2026-01-30 18:45:00,0.750000
270,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-30 18:00:00,2026-01-30 18:15:00,4806.848000,4860.465000,4855.895000,5112.258000,59.316406,5.931641,5118.189641,311.341641,4495.506359,4184.164719,TIME_EXIT_BEFORE_TP1,-0.263376,2026-01-30 19:00:00,0.750000
271,MAX_4_M15_CANDLES,IFVG,BUY,2026-01-30 18:30:00,2026-01-30 18:45:00,4777.448000,4738.215000,4735.455000,4979.725000,66.808228,6.680823,4728.774177,48.673823,4826.121823,4874.795646,TP2,2.000000,2026-01-30 18:45:00,0.000000
272,MAX_4_M15_CANDLES,FVG,BUY,2026-01-30 19:15:00,2026-01-30 19:30:00,4892.075000,4870.348000,4783.780000,4979.725000,68.197415,6.819741,4776.960259,115.114741,5007.189741,5122.304483,TIME_EXIT_BEFORE_TP1,-0.017079,2026-01-30 20:15:00,0.750000
273,MAX_4_M15_CANDLES,IFVG,SELL,2026-01-30 20:15:00,2026-01-30 20:30:00,4889.679000,4907.255000,4899.395000,5112.258000,62.041850,6.204185,5118.462185,228.783185,4660.895815,4432.112630,TIME_EXIT_BEFORE_TP1,0.069166,2026-01-30 21:15:00,0.750000
274,MAX_4_M15_CANDLES,FVG,SELL,2026-01-30 21:30:00,2026-01-30 21:45:00,4860.505000,4879.655000,4878.975000,4947.475000,57.433879,5.743388,4953.218388,92.713388,4767.791612,4675.078224,OPEN_AT_END,,2026-01-30 21:45:00,0.000000
